From Date,AT,RH,HOUR,MONTH,THI
2019-06-04 10:00:00,32.59,66.9,10,6,26.536010000000005
2019-06-04 11:00:00,33.08,65.49,11,6,26.599021999999998
2019-06-04 12:00:00,32.79,66.74,12,6,26.640226
2019-06-04 13:00:00,32.58,65.97,13,6,26.359316
2019-06-04 14:00:00,32.44,66.32,14,6,26.330447999999997
2019-06-04 15:00:00,32.3,66.37,15,6,26.2466
2019-06-04 16:00:00,32.23,66.7,16,6,26.25931
2019-06-04 17:00:00,32.01,66.66,17,6,26.105486
2019-06-04 18:00:00,30.45,71.91,18,6,25.913465
2019-06-04 19:00:00,29.28,76.24,19,6,25.720752
2019-06-04 20:00:00,28.91,78.15,20,6,25.717715000000002
2019-06-04 21:00:00,28.81,78.24,21,6,25.652624
2019-06-04 22:00:00,28.68,78.52,22,6,25.591176
2019-06-04 23:00:00,28.56,79.63,23,6,25.655238
2019-06-05 00:00:00,28.54,80.17,0,6,25.716207999999998
2019-06-05 01:00:00,28.33,80.11,1,6,25.539433
2019-06-05 02:00:00,28.18,79.69,2,6,25.360972
2019-06-05 03:00:00,28.11,80.96,3,6,25.480576
2019-06-05 04:00:00,28.22,80.84,4,6,25.552927999999998
2019-06-05 05:00:00,28.17,80.43,5,6,25.455641
2019-06-05 06:00:00,28.27,80.86,6,6,25.596142
2019-06-05 07:00:00,29.31,78.13,7,6,26.027313
2019-06-05 08:00:00,30.54,73.27,8,6,26.199047999999998
2019-06-05 09:00:00,31.28,71.03,9,6,26.360894000000002
2019-06-05 10:00:00,32.44,66.76,10,6,26.410264
2019-06-05 11:00:00,32.8,66.42,11,6,26.587699999999998
2019-06-05 12:00:00,33.05,65.08,12,6,26.502499999999998
2019-06-05 13:00:00,33.2,64.09,13,6,26.413010000000003
2019-06-05 14:00:00,33.2,64.69,14,6,26.526410000000002
2019-06-05 15:00:00,32.75,65.56,15,6,26.39582
2019-06-05 16:00:00,31.98,67.92,16,6,26.308256
2019-06-05 17:00:00,31.11,71.18,17,6,26.265358000000003
2019-06-05 18:00:00,29.7,76.75,18,6,26.1195
2019-06-05 19:00:00,28.98,80.15,19,6,26.06602
2019-06-05 20:00:00,28.72,82.71,20,6,26.226782
2019-06-05 21:00:00,28.72,83.43,21,6,26.330606
2019-06-05 22:00:00,28.84,82.67,22,6,26.320218
2019-06-05 23:00:00,28.89,82.22,23,6,26.295898
2019-06-06 00:00:00,28.87,82.6,0,6,26.33482
2019-06-06 01:00:00,28.83,82.64,1,6,26.307592
2019-06-06 02:00:00,28.73,82.82,2,6,26.250926
2019-06-06 03:00:00,28.64,82.74,3,6,26.164915999999998
2019-06-06 04:00:00,28.48,82.97,4,6,26.065146
2019-06-06 05:00:00,28.29,83.53,5,6,25.985847
2019-06-06 06:00:00,28.47,82.69,6,6,26.017173
2019-06-06 07:00:00,29.48,79.63,7,6,26.387834
2019-06-06 08:00:00,31.15,72.94,8,6,26.59039
2019-06-06 09:00:00,32.97,67.44,9,6,26.891047999999998
2019-06-06 10:00:00,33.5,65.01,10,6,26.78192
2019-06-06 11:00:00,33.16,66.33,11,6,26.809838
2019-06-06 12:00:00,33.36,66.0,12,6,26.8796
2019-06-06 13:00:00,33.73,64.2,13,6,26.77406
2019-06-06 14:00:00,34.29,62.45,14,6,26.783755
2019-06-06 15:00:00,33.44,63.89,15,6,26.528546
2019-06-06 16:00:00,32.64,67.12,16,6,26.609808
2019-06-06 17:00:00,31.74,69.31,17,6,26.387664
2019-06-06 18:00:00,30.4,73.7,18,6,26.1657
2019-06-06 19:00:00,29.43,76.81,19,6,25.921353
2019-06-06 20:00:00,29.1,78.78,20,6,25.95944
2019-06-06 21:00:00,28.96,79.66,21,6,25.978156
2019-06-06 22:00:00,29.02,79.19,22,6,25.956768
2019-06-06 23:00:00,29.01,79.12,23,6,25.938552
2019-06-07 00:00:00,28.98,79.53,0,6,25.975004000000002
2019-06-07 01:00:00,28.83,80.0,1,6,25.924
2019-06-07 02:00:00,28.62,80.9,2,6,25.884880000000003
2019-06-07 03:00:00,28.47,81.08,3,6,25.789036
2019-06-07 04:00:00,28.4,81.67,4,6,25.815469999999998
2019-06-07 05:00:00,28.45,81.35,5,6,25.811024999999997
2019-06-07 06:00:00,28.74,81.33,6,6,26.044052
2019-06-07 07:00:00,29.74,78.2,7,6,26.37408
2019-06-07 08:00:00,31.61,72.05,8,6,26.771855
2019-06-07 09:00:00,32.82,67.9,9,6,26.87508
2019-06-07 10:00:00,32.88,67.49,10,6,26.839642
2019-06-07 11:00:00,32.44,68.34,11,6,26.696876
2019-06-07 12:00:00,32.87,67.88,12,6,26.905316
2019-06-07 13:00:00,33.65,64.77,13,6,26.832994999999997
2019-06-07 14:00:00,33.45,64.69,14,6,26.688135000000003
2019-06-07 15:00:00,34.06,64.32,15,6,27.009632
2019-06-07 16:00:00,33.39,65.42,16,6,26.788678
2019-06-07 17:00:00,32.13,69.82,17,6,26.748906
2019-06-07 18:00:00,30.84,74.29,18,6,26.587566000000002
2019-06-07 19:00:00,29.64,79.53,19,6,26.499902
2019-06-07 20:00:00,29.44,81.34,20,6,26.614876000000002
2019-06-07 21:00:00,29.44,81.54,21,6,26.645156
2019-06-07 22:00:00,29.38,81.63,22,6,26.609803999999997
2019-06-07 23:00:00,29.28,82.94,23,6,26.724412
2019-06-08 00:00:00,29.21,83.35,0,6,26.727484999999998
2019-06-08 01:00:00,29.23,82.76,1,6,26.656068
2019-06-08 02:00:00,29.06,82.99,2,6,26.549324
2019-06-08 03:00:00,29.05,82.54,3,6,26.47465
2019-06-08 04:00:00,29.04,83.14,4,6,26.554836
2019-06-08 05:00:00,29.02,83.47,5,6,26.586784
2019-06-08 06:00:00,29.13,82.39,6,6,26.518437
2019-06-08 07:00:00,29.5,81.31,7,6,26.65912
2019-06-08 08:00:00,30.99,77.17,8,6,27.179673
2019-06-08 09:00:00,31.77,74.09,9,6,27.243523
2019-06-08 10:00:00,32.53,70.86,10,6,27.217778000000003
2019-06-08 11:00:00,33.1,68.99,11,6,27.27012
2019-06-08 12:00:00,32.5,69.75,12,6,26.994500000000002
2019-06-08 13:00:00,33.47,66.0,13,6,26.9522
2019-06-08 14:00:00,33.58,63.69,14,6,26.579432
2019-06-08 15:00:00,33.3,66.06,15,6,26.851399999999998
2019-06-08 16:00:00,32.88,68.09,16,6,26.951122000000005
2019-06-08 17:00:00,31.99,70.24,17,6,26.725455999999998
2019-06-08 18:00:00,30.97,73.67,18,6,26.580789
2019-06-08 19:00:00,30.04,78.02,19,6,26.580348
2019-06-08 20:00:00,29.77,79.52,20,6,26.601743999999997
2019-06-08 21:00:00,29.63,80.86,21,6,26.695838
2019-06-08 22:00:00,29.42,82.34,22,6,26.749808
2019-06-08 23:00:00,29.28,83.44,23,6,26.799312
2019-06-09 00:00:00,29.16,83.95,0,6,26.77497
2019-06-09 01:00:00,29.1,84.42,1,6,26.79416
2019-06-09 02:00:00,28.88,84.94,2,6,26.684251999999997
2019-06-09 03:00:00,28.92,84.58,3,6,26.665596
2019-06-09 04:00:00,28.97,84.98,4,6,26.766565999999997
2019-06-09 05:00:00,28.92,84.09,5,6,26.593958
2019-06-09 06:00:00,29.07,83.0,6,6,26.5591
2019-06-09 07:00:00,30.08,79.78,7,6,26.889284
2019-06-09 08:00:00,32.02,73.39,8,6,27.304708
2019-06-09 09:00:00,34.19,64.53,9,6,27.135016999999998
2019-06-09 10:00:00,34.79,62.28,10,6,27.061172
2019-06-09 11:00:00,33.7,65.85,11,6,27.0749
2019-06-09 12:00:00,33.46,66.94,12,6,27.125704
2019-06-09 13:00:00,33.92,65.78,13,6,27.206036000000005
2019-06-09 14:00:00,34.08,65.12,14,6,27.180736
2019-06-09 15:00:00,33.71,66.57,15,6,27.221237000000002
2019-06-09 16:00:00,33.19,67.79,16,6,27.105531
2019-06-09 17:00:00,32.24,70.67,17,6,26.978198000000003
2019-06-09 18:00:00,30.91,73.98,18,6,26.588078
2019-06-09 19:00:00,29.97,77.43,19,6,26.433281
2019-06-09 20:00:00,29.73,78.59,20,6,26.426437
2019-06-09 21:00:00,29.95,78.69,21,6,26.614984999999997
2019-06-09 22:00:00,29.82,80.82,22,6,26.843263999999998
2019-06-09 23:00:00,29.59,74.94,23,6,25.758326
2019-06-10 00:00:00,27.28,79.91,0,6,24.672318
2019-06-10 01:00:00,27.62,81.93,1,6,25.213076
2019-06-10 02:00:00,28.15,79.91,2,6,25.367534999999997
2019-06-10 03:00:00,28.6,77.2,3,6,25.3396
2019-06-10 04:00:00,28.81,77.59,4,6,25.558309
2019-06-10 05:00:00,28.69,80.2,5,6,25.840780000000002
2019-06-10 06:00:00,28.77,78.64,6,6,25.679208
2019-06-10 07:00:00,29.08,73.58,7,6,25.175124
2019-06-10 08:00:00,30.8,70.8,8,6,25.982
2019-06-10 09:00:00,32.51,68.75,9,6,26.819375
2019-06-10 10:00:00,33.49,66.15,10,6,26.994185
2019-06-10 11:00:00,34.36,62.26,11,6,26.789355999999998
2019-06-10 12:00:00,33.9,65.77,12,6,27.19092
2019-06-10 13:00:00,33.59,68.19,13,6,27.453851
2019-06-10 14:00:00,34.16,67.21,14,6,27.647905999999995
2019-06-10 15:00:00,33.28,69.87,15,6,27.561326
2019-06-10 16:00:00,32.77,72.29,16,6,27.651963000000002
2019-06-10 17:00:00,31.96,74.25,17,6,27.412550000000003
2019-06-10 18:00:00,30.64,78.97,18,6,27.203698
2019-06-10 19:00:00,30.02,80.87,19,6,27.012764
2019-06-10 20:00:00,28.45,89.84,20,6,27.01236
2019-06-10 21:00:00,27.07,90.6,21,6,25.869619999999998
2019-06-10 22:00:00,23.31,97.3,22,6,23.06673
2019-06-10 23:00:00,23.82,97.98,23,6,23.627696
2019-06-11 00:00:00,23.93,97.99,0,6,23.736437
2019-06-11 01:00:00,24.16,98.11,1,6,23.973646
2019-06-11 02:00:00,24.3,98.09,2,6,24.109
2019-06-11 03:00:00,24.24,98.09,3,6,24.050145999999998
2019-06-11 04:00:00,23.73,98.01,4,6,23.542343000000002
2019-06-11 05:00:00,23.87,98.07,5,6,23.685299
2019-06-11 06:00:00,24.21,98.09,6,6,24.020719
2019-06-11 07:00:00,25.09,97.87,7,6,24.860173
2019-06-11 08:00:00,26.2,97.66,8,6,25.921539999999997
2019-06-11 09:00:00,29.106194029850748,82.74298507462686,9,6,26.551086916239697
2019-06-11 10:00:00,31.91,73.12,10,6,27.176432000000002
2019-06-11 11:00:00,30.199485294117647,78.53963235294117,11,6,26.787397296009946
2019-06-11 12:00:00,30.29811594202899,78.45217391304348,12,6,26.850869741650918
2019-06-11 13:00:00,30.52172661870504,77.79287769784173,13,6,26.91934794896745
2019-06-11 14:00:00,30.723043478260863,76.83442028985507,14,6,26.918550250472585
2019-06-11 15:00:00,32.86,66.58,15,6,26.657248
2019-06-11 16:00:00,31.38,72.34,16,6,26.655672
2019-06-11 17:00:00,31.88,72.06,17,6,26.968148
2019-06-11 18:00:00,31.76,70.16,18,6,26.549936000000002
2019-06-11 19:00:00,27.756204379562043,85.80007299270073,19,6,25.845433179711225
2019-06-11 20:00:00,27.432189781021897,87.12927007299271,20,6,25.74198110080452
2019-06-11 21:00:00,27.262573529411764,88.09573529411765,21,6,25.719474463775953
2019-06-11 22:00:00,27.11448529411765,88.69308823529411,22,6,25.665562748810554
2019-06-11 23:00:00,26.97176470588235,89.07058823529412,23,6,25.586815363321797
2019-06-12 00:00:00,26.83813432835821,89.11611940298508,0,6,25.47349875896636
2019-06-12 01:00:00,28.58,82.62,1,6,26.098136
2019-06-12 02:00:00,28.38,82.78,2,6,25.955424
2019-06-12 03:00:00,28.57,79.21,3,6,25.603267
2019-06-12 04:00:00,28.85,73.13,4,6,24.940415
2019-06-12 05:00:00,26.26919117647059,90.99691176470589,5,6,25.191594333801905
2019-06-12 06:00:00,27.79,78.23,6,6,24.853227
2019-06-12 07:00:00,28.22,77.27,7,6,25.055984
2019-06-12 08:00:00,29.62,71.08,8,6,25.189456
2019-06-12 09:00:00,30.57,67.3,9,6,25.24971
2019-06-12 10:00:00,31.41,64.45,10,6,25.327395000000003
2019-06-12 11:00:00,31.79,63.04,11,6,25.325696
2019-06-12 12:00:00,31.11,66.5,12,6,25.478650000000002
2019-06-12 13:00:00,28.04,78.89,13,6,25.139486
2019-06-12 14:00:00,30.723043478260863,76.83442028985507,14,6,26.918550250472585
2019-06-12 15:00:00,25.05,94.65,15,6,24.474875
2019-06-12 16:00:00,25.42,93.1,16,6,24.652720000000002
2019-06-12 17:00:00,29.576714285714285,79.65528571428571,17,6,26.468710412040814
2019-06-12 18:00:00,28.60900709219858,82.64453900709219,18,6,26.125612947839645
2019-06-12 19:00:00,27.756204379562043,85.80007299270073,19,6,25.845433179711225
2019-06-12 20:00:00,27.432189781021897,87.12927007299271,20,6,25.74198110080452
2019-06-12 21:00:00,27.262573529411764,88.09573529411765,21,6,25.719474463775953
2019-06-12 22:00:00,27.11448529411765,88.69308823529411,22,6,25.665562748810554
2019-06-12 23:00:00,26.97176470588235,89.07058823529412,23,6,25.586815363321797
2019-06-13 00:00:00,26.83813432835821,89.11611940298508,0,6,25.47349875896636
2019-06-13 01:00:00,26.73824817518248,89.46518248175182,1,6,25.427901427460174
2019-06-13 02:00:00,26.6463768115942,89.80630434782609,2,6,25.387824735349714
2019-06-13 03:00:00,26.49609929078014,90.28716312056736,3,6,25.311512061013026
2019-06-13 04:00:00,26.387375886524826,90.4722695035461,4,6,25.235723287963385
2019-06-13 05:00:00,26.26919117647059,90.99691176470589,5,6,25.191594333801905
2019-06-13 06:00:00,26.30446043165468,91.06028776978415,6,6,25.231296214274625
2019-06-13 07:00:00,26.94350364963504,89.57583941605839,7,6,25.625524525760564
2019-06-13 08:00:00,27.998656716417912,86.6610447761194,8,6,26.171399030741814
2019-06-13 09:00:00,29.106194029850748,82.74298507462686,9,6,26.551086916239697
2019-06-13 10:00:00,31.99,71.27,10,6,26.907663
2019-06-13 11:00:00,30.199485294117647,78.53963235294117,11,6,26.787397296009946
2019-06-13 12:00:00,30.29811594202899,78.45217391304348,12,6,26.850869741650918
2019-06-13 13:00:00,30.52172661870504,77.79287769784173,13,6,26.91934794896745
2019-06-13 14:00:00,28.45,82.69,14,6,26.000635
2019-06-13 15:00:00,25.7,96.1,15,6,25.255399999999998
2019-06-13 16:00:00,26.11,94.14,16,6,25.417934
2019-06-13 17:00:00,26.37,91.15,17,6,25.301805
2019-06-13 18:00:00,26.91,88.93,18,6,25.514073
2019-06-13 19:00:00,27.756204379562043,85.80007299270073,19,6,25.845433179711225
2019-06-13 20:00:00,27.432189781021897,87.12927007299271,20,6,25.74198110080452
2019-06-13 21:00:00,27.262573529411764,88.09573529411765,21,6,25.719474463775953
2019-06-13 22:00:00,27.11448529411765,88.69308823529411,22,6,25.665562748810554
2019-06-13 23:00:00,26.97176470588235,89.07058823529412,23,6,25.586815363321797
2019-06-14 00:00:00,26.83813432835821,89.11611940298508,0,6,25.47349875896636
2019-06-14 01:00:00,27.07,91.56,1,6,25.992212
2019-06-14 02:00:00,27.25,90.21,2,6,25.982194999999997
2019-06-14 03:00:00,26.66,90.99,3,6,25.546364
2019-06-14 04:00:00,26.79,89.74,4,6,25.508526
2019-06-14 05:00:00,26.42,91.28,5,6,25.363136
2019-06-14 06:00:00,25.59,96.44,6,6,25.188076
2019-06-14 07:00:00,25.81,97.37,7,6,25.507286999999998
2019-06-14 08:00:00,26.42,96.9,8,6,26.044280000000004
2019-06-14 09:00:00,27.82,93.02,9,6,26.876303999999998
2019-06-14 10:00:00,29.912408759124087,79.687299270073,10,6,26.741106891150302
2019-06-14 11:00:00,31.27,76.59,11,6,27.297323
2019-06-14 12:00:00,30.29811594202899,78.45217391304348,12,6,26.850869741650918
2019-06-14 13:00:00,32.04,70.89,13,6,26.875886
2019-06-14 14:00:00,30.723043478260863,76.83442028985507,14,6,26.918550250472585
2019-06-14 15:00:00,32.62,68.2,15,6,26.79424
2019-06-14 16:00:00,30.07,75.42,16,6,26.193734
2019-06-14 17:00:00,25.57,93.54,17,6,24.841958
2019-06-14 18:00:00,25.15,92.74,18,6,24.362289999999998
2019-06-14 19:00:00,25.03,94.59,19,6,24.449507
2019-06-14 20:00:00,24.7,96.0,20,6,24.284
2019-06-14 21:00:00,24.6,97.19,21,6,24.310570000000002
2019-06-14 22:00:00,24.38,97.53,22,6,24.131024
2019-06-14 23:00:00,24.39,97.79,23,6,24.167011000000002
2019-06-15 00:00:00,24.93,98.0,0,6,24.717399999999998
2019-06-15 01:00:00,25.05,97.92,1,6,24.826400000000003
2019-06-15 02:00:00,25.01,97.72,2,6,24.765812
2019-06-15 03:00:00,24.92,97.45,3,6,24.64919
2019-06-15 04:00:00,25.04,97.0,4,6,24.7178
2019-06-15 05:00:00,25.23,96.35,5,6,24.831055
2019-06-15 06:00:00,25.45,96.7,6,6,25.08205
2019-06-15 07:00:00,25.91,95.78,7,6,25.420058
2019-06-15 08:00:00,26.41,95.21,8,6,25.829931
2019-06-15 09:00:00,28.48,89.83,9,6,27.037894
2019-06-15 10:00:00,29.6,85.23,10,6,27.340190000000003
2019-06-15 11:00:00,30.59,80.82,11,6,27.465577999999997
2019-06-15 12:00:00,30.83,78.62,12,6,27.295886
2019-06-15 13:00:00,32.0,73.34,13,6,27.28118
2019-06-15 14:00:00,32.2,72.59,14,6,27.29361
2019-06-15 15:00:00,32.2,71.95,15,6,27.179050000000004
2019-06-15 16:00:00,30.14,74.4,16,6,26.084960000000002
2019-06-15 17:00:00,29.82,79.41,17,6,26.624432
2019-06-15 18:00:00,29.12,82.43,18,6,26.516126
2019-06-15 19:00:00,28.43,82.48,19,6,25.954424000000003
2019-06-15 20:00:00,27.35,90.54,20,6,26.115470000000002
2019-06-15 21:00:00,26.79,93.81,21,6,26.016869
2019-06-15 22:00:00,27.43,91.5,22,6,26.31395
2019-06-15 23:00:00,26.97176470588235,89.07058823529412,23,6,25.586815363321797
2019-06-16 00:00:00,27.18,92.6,0,6,26.226879999999998
2019-06-16 01:00:00,27.71,89.36,1,6,26.283176
2019-06-16 02:00:00,28.01,87.97,2,6,26.360687000000002
2019-06-16 03:00:00,27.87,87.11,3,6,26.120827000000002
2019-06-16 04:00:00,27.93,86.97,4,6,26.154011
2019-06-16 05:00:00,28.0,86.49,5,6,26.14913
2019-06-16 06:00:00,28.15,85.88,6,6,26.19438
2019-06-16 07:00:00,28.78,84.07,7,6,26.473336
2019-06-16 08:00:00,29.91,79.89,8,6,26.770829000000003
2019-06-16 09:00:00,30.73,76.72,9,6,26.905096
2019-06-16 10:00:00,31.47,73.85,10,6,26.980044999999997
2019-06-16 11:00:00,31.59,73.12,11,6,26.942448000000002
2019-06-16 12:00:00,31.89,72.57,12,6,27.065063
2019-06-16 13:00:00,32.05,72.31,13,6,27.135025
2019-06-16 14:00:00,32.01,71.68,14,6,26.994528000000003
2019-06-16 15:00:00,27.05,87.97,15,6,25.516175
2019-06-16 16:00:00,29.48,83.47,16,6,26.970746000000002
2019-06-16 17:00:00,30.14,80.14,17,6,26.994176
2019-06-16 18:00:00,29.18,82.28,18,6,26.543264
2019-06-16 19:00:00,28.45,80.04,19,6,25.62566
2019-06-16 20:00:00,28.46,85.39,20,6,26.391224
2019-06-16 21:00:00,28.38,85.2,21,6,26.29616
2019-06-16 22:00:00,28.13,85.47,22,6,26.120501
2019-06-16 23:00:00,28.33,86.4,23,6,26.42192
2019-06-17 00:00:00,28.28,86.42,0,6,26.381516
2019-06-17 01:00:00,26.73,91.64,1,6,25.690852
2019-06-17 02:00:00,26.53,93.88,2,6,25.781524
2019-06-17 03:00:00,27.2,90.42,3,6,25.96418
2019-06-17 04:00:00,27.55,88.62,4,6,26.042150000000003
2019-06-17 05:00:00,27.81,86.7,5,6,26.01317
2019-06-17 06:00:00,27.99,86.45,6,6,26.135005
2019-06-17 07:00:00,28.53,84.57,7,6,26.334311
2019-06-17 08:00:00,29.49,81.5,8,6,26.67985
2019-06-17 09:00:00,30.74,77.06,9,6,26.968664
2019-06-17 10:00:00,30.42,77.26,10,6,26.754312000000002
2019-06-17 11:00:00,31.32,76.19,11,6,27.267538000000002
2019-06-17 12:00:00,31.79,74.17,12,6,27.272333
2019-06-17 13:00:00,32.24,72.58,13,6,27.320852000000002
2019-06-17 14:00:00,32.56,71.49,14,6,27.354074
2019-06-17 15:00:00,31.94,73.32,15,6,27.233648000000002
2019-06-17 16:00:00,32.09,70.59,16,6,26.857961000000003
2019-06-17 17:00:00,31.12,74.34,17,6,26.803988000000004
2019-06-17 18:00:00,29.76,79.66,18,6,26.615436000000003
2019-06-17 19:00:00,28.75,83.01,19,6,26.294945000000002
2019-06-17 20:00:00,28.56,83.32,20,6,26.181431999999997
2019-06-17 21:00:00,28.37,85.12,21,6,26.276384
2019-06-17 22:00:00,27.98,87.04,22,6,26.207072
2019-06-17 23:00:00,27.1,86.45,23,6,25.3656
2019-06-18 00:00:00,27.95,86.44,0,6,26.099059999999998
2019-06-18 01:00:00,25.73,96.02,1,6,25.275085999999998
2019-06-18 02:00:00,25.96,96.25,2,6,25.522750000000002
2019-06-18 03:00:00,26.53,91.81,3,6,25.528363000000002
2019-06-18 04:00:00,26.78,88.3,4,6,25.319840000000003
2019-06-18 05:00:00,27.54,88.1,5,6,25.964439999999996
2019-06-18 06:00:00,27.76,87.22,6,6,26.039812
